idx,AGEP,COW,SCHL,MAR,OCCP,POBP,RELP,WKHP,SEX,PINCP,RAC1P
1958,45.0,1.0,16.0,5.0,9350.0,15.0,2.0,40.0,1.0,0,0
1959,41.0,6.0,17.0,3.0,6230.0,2.0,0.0,35.0,1.0,1,1
1960,41.0,1.0,16.0,3.0,4110.0,2.0,11.0,40.0,2.0,0,1
1961,46.0,2.0,18.0,4.0,1107.0,15.0,2.0,40.0,2.0,0,0
1962,42.0,1.0,21.0,1.0,110.0,1.0,0.0,50.0,1.0,1,1
1963,41.0,1.0,21.0,1.0,6200.0,26.0,1.0,50.0,2.0,1,1
1964,59.0,1.0,16.0,1.0,5810.0,15.0,0.0,40.0,2.0,0,0
1965,59.0,3.0,21.0,1.0,630.0,15.0,1.0,40.0,1.0,0,0
1966,18.0,1.0,18.0,5.0,4720.0,15.0,7.0,25.0,1.0,0,0
1967,26.0,1.0,21.0,1.0,1360.0,207.0,0.0,43.0,1.0,1,0
1968,27.0,1.0,21.0,1.0,20.0,207.0,1.0,40.0,2.0,0,0
1969,37.0,5.0,18.0,1.0,310.0,373.0,0.0,40.0,2.0,0,0
1970,29.0,1.0,19.0,5.0,4020.0,373.0,5.0,40.0,1.0,0,0
1971,40.0,5.0,20.0,1.0,350.0,50.0,0.0,50.0,1.0,1,1
1972,64.0,5.0,24.0,1.0,2200.0,501.0,0.0,50.0,1.0,1,1
1973,35.0,4.0,23.0,1.0,2200.0,15.0,0.0,30.0,1.0,1,0
1974,45.0,6.0,21.0,5.0,4200.0,217.0,15.0,38.0,1.0,1,0
1975,40.0,4.0,21.0,5.0,2310.0,215.0,15.0,40.0,2.0,1,0
1976,62.0,1.0,21.0,1.0,1930.0,15.0,0.0,50.0,1.0,1,0
1977,32.0,1.0,20.0,5.0,4760.0,15.0,2.0,32.0,2.0,0,0
1978,28.0,1.0,19.0,5.0,4020.0,15.0,2.0,40.0,1.0,0,0
1979,53.0,1.0,16.0,1.0,5860.0,38.0,0.0,40.0,2.0,0,0
1980,59.0,7.0,21.0,1.0,1300.0,6.0,0.0,50.0,1.0,1,0
1981,56.0,7.0,19.0,1.0,7800.0,15.0,1.0,60.0,2.0,0,0
1982,66.0,6.0,18.0,1.0,205.0,15.0,0.0,20.0,1.0,1,0
1983,57.0,6.0,16.0,1.0,9140.0,207.0,0.0,11.0,1.0,0,0
1984,50.0,4.0,16.0,1.0,230.0,207.0,1.0,35.0,2.0,0,0
1985,19.0,1.0,20.0,5.0,4110.0,207.0,10.0,20.0,2.0,0,0
1986,46.0,1.0,22.0,1.0,850.0,10.0,0.0,45.0,1.0,1,1
1987,32.0,5.0,16.0,1.0,1220.0,15.0,1.0,40.0,2.0,0,0
1988,59.0,1.0,21.0,1.0,5120.0,233.0,0.0,40.0,2.0,0,0
1989,63.0,1.0,13.0,1.0,4010.0,233.0,1.0,40.0,1.0,1,0
1990,32.0,1.0,20.0,5.0,5120.0,15.0,2.0,40.0,2.0,0,0
1991,38.0,1.0,20.0,1.0,3535.0,6.0,9.0,40.0,1.0,0,0
1992,34.0,1.0,20.0,1.0,3535.0,15.0,9.0,40.0,1.0,0,0
1993,52.0,3.0,16.0,1.0,3730.0,15.0,1.0,40.0,1.0,1,0
1994,22.0,1.0,16.0,5.0,4250.0,15.0,10.0,40.0,1.0,0,1
1995,62.0,5.0,21.0,1.0,7140.0,51.0,1.0,40.0,1.0,1,1
1996,28.0,4.0,21.0,5.0,3255.0,15.0,0.0,40.0,1.0,1,0
1997,62.0,4.0,22.0,3.0,2310.0,36.0,2.0,30.0,2.0,0,1
1998,44.0,1.0,18.0,5.0,4230.0,6.0,15.0,12.0,2.0,0,1
1999,35.0,4.0,16.0,5.0,2000.0,15.0,0.0,40.0,2.0,0,0
2000,36.0,5.0,20.0,5.0,7340.0,15.0,5.0,40.0,2.0,1,0
2001,31.0,1.0,17.0,3.0,4050.0,15.0,5.0,32.0,2.0,0,0
2002,60.0,5.0,16.0,1.0,5560.0,15.0,6.0,40.0,1.0,1,0
2003,59.0,4.0,21.0,1.0,3255.0,515.0,0.0,35.0,2.0,1,1
2004,60.0,1.0,16.0,1.0,9050.0,36.0,1.0,30.0,2.0,0,1
2005,65.0,1.0,16.0,3.0,3930.0,15.0,0.0,42.0,1.0,0,0
2006,69.0,4.0,21.0,1.0,2310.0,110.0,0.0,16.0,1.0,0,0
2007,64.0,5.0,20.0,1.0,1050.0,15.0,1.0,40.0,2.0,1,0
2008,29.0,4.0,22.0,1.0,2330.0,15.0,2.0,50.0,1.0,0,0
2009,52.0,4.0,19.0,1.0,5700.0,233.0,1.0,40.0,2.0,0,0
2010,26.0,1.0,21.0,1.0,2320.0,15.0,0.0,40.0,1.0,0,0
2011,26.0,1.0,20.0,1.0,3420.0,15.0,1.0,24.0,2.0,0,0
2012,40.0,1.0,16.0,1.0,520.0,15.0,0.0,60.0,1.0,1,0
2013,36.0,1.0,17.0,1.0,120.0,233.0,1.0,50.0,2.0,1,0
2014,73.0,7.0,22.0,1.0,2200.0,28.0,0.0,30.0,1.0,1,1
2015,40.0,4.0,19.0,1.0,5860.0,301.0,0.0,40.0,2.0,0,0
2016,41.0,2.0,21.0,1.0,1050.0,301.0,1.0,50.0,1.0,1,0
2017,27.0,2.0,19.0,5.0,4530.0,15.0,2.0,40.0,1.0,0,0
2018,65.0,1.0,15.0,3.0,4030.0,215.0,0.0,10.0,1.0,0,0
2019,29.0,1.0,21.0,5.0,5620.0,15.0,2.0,35.0,2.0,0,0
2020,28.0,1.0,16.0,5.0,6260.0,15.0,2.0,40.0,1.0,0,0
2021,41.0,5.0,22.0,1.0,350.0,51.0,0.0,48.0,2.0,1,1
2022,43.0,2.0,21.0,1.0,2000.0,37.0,1.0,36.0,1.0,0,1
2023,17.0,1.0,14.0,5.0,4030.0,34.0,2.0,30.0,1.0,0,1
2024,46.0,5.0,19.0,5.0,410.0,15.0,0.0,40.0,2.0,0,0
2025,68.0,1.0,17.0,5.0,3930.0,25.0,0.0,50.0,1.0,0,1
2026,28.0,3.0,21.0,1.0,430.0,17.0,0.0,40.0,2.0,0,1
2027,71.0,1.0,11.0,2.0,4230.0,15.0,0.0,12.0,2.0,0,0
2028,44.0,4.0,16.0,5.0,2540.0,233.0,2.0,40.0,2.0,0,0
2029,41.0,1.0,19.0,5.0,6230.0,233.0,2.0,40.0,1.0,1,0
2030,39.0,1.0,16.0,1.0,3420.0,15.0,9.0,40.0,2.0,1,0
2031,19.0,1.0,16.0,1.0,5240.0,15.0,9.0,25.0,2.0,0,0
2032,52.0,4.0,16.0,1.0,4220.0,6.0,0.0,40.0,1.0,0,0
2033,51.0,1.0,18.0,1.0,5700.0,15.0,1.0,40.0,2.0,0,0
2034,40.0,6.0,22.0,5.0,1030.0,15.0,2.0,50.0,1.0,0,1
2035,21.0,1.0,19.0,1.0,6230.0,47.0,9.0,40.0,1.0,0,1
2036,45.0,4.0,16.0,3.0,2540.0,26.0,15.0,50.0,2.0,0,1
2037,45.0,4.0,22.0,5.0,2310.0,32.0,15.0,50.0,2.0,0,1
2038,58.0,2.0,1.0,1.0,2000.0,15.0,1.0,40.0,2.0,0,0
2039,41.0,1.0,21.0,5.0,4030.0,15.0,2.0,40.0,1.0,0,0
2040,20.0,5.0,17.0,5.0,1360.0,15.0,7.0,55.0,1.0,0,0
2041,30.0,1.0,16.0,5.0,9640.0,215.0,0.0,3.0,1.0,0,0
2042,58.0,1.0,16.0,1.0,6515.0,15.0,0.0,25.0,1.0,0,0
2043,61.0,1.0,16.0,1.0,4720.0,15.0,1.0,38.0,2.0,0,0
2044,34.0,1.0,20.0,5.0,7010.0,15.0,2.0,40.0,1.0,0,0
2045,31.0,4.0,21.0,5.0,2540.0,15.0,2.0,30.0,2.0,0,0
2046,26.0,5.0,20.0,5.0,9830.0,6.0,0.0,99.0,2.0,0,0
2047,65.0,1.0,21.0,1.0,430.0,316.0,0.0,40.0,2.0,1,0
2048,60.0,1.0,17.0,1.0,4530.0,6.0,1.0,35.0,1.0,0,1
2049,26.0,1.0,18.0,5.0,4110.0,15.0,2.0,35.0,2.0,0,0
2050,71.0,6.0,19.0,4.0,5400.0,6.0,0.0,40.0,2.0,0,0
2051,45.0,6.0,2.0,2.0,1020.0,247.0,2.0,20.0,1.0,0,0
2052,31.0,2.0,21.0,5.0,2000.0,15.0,0.0,40.0,2.0,0,0
2053,49.0,1.0,16.0,4.0,3600.0,15.0,6.0,8.0,2.0,0,0
2054,39.0,2.0,21.0,5.0,4010.0,6.0,0.0,35.0,2.0,0,1
2055,17.0,1.0,16.0,5.0,4110.0,41.0,2.0,40.0,2.0,0,1
2056,35.0,2.0,21.0,5.0,725.0,11.0,12.0,40.0,2.0,0,0
2057,46.0,6.0,23.0,1.0,2100.0,15.0,0.0,50.0,2.0,0,0
2058,46.0,3.0,23.0,1.0,3740.0,15.0,1.0,40.0,1.0,1,0
2059,65.0,1.0,20.0,1.0,4230.0,233.0,0.0,40.0,2.0,0,0
2060,60.0,1.0,20.0,1.0,8300.0,233.0,1.0,40.0,1.0,0,0
2061,39.0,1.0,23.0,1.0,3060.0,6.0,0.0,40.0,2.0,1,0
2062,41.0,3.0,23.0,1.0,2100.0,501.0,1.0,40.0,1.0,1,0
2063,60.0,1.0,19.0,3.0,4700.0,217.0,6.0,60.0,2.0,1,0
2064,32.0,5.0,20.0,5.0,9830.0,23.0,11.0,40.0,1.0,0,0
2065,51.0,6.0,19.0,1.0,6260.0,19.0,0.0,40.0,1.0,0,1
2066,46.0,1.0,16.0,1.0,6440.0,15.0,1.0,40.0,1.0,1,0
2067,26.0,1.0,16.0,5.0,5010.0,15.0,2.0,40.0,2.0,0,0
2068,25.0,8.0,16.0,5.0,4600.0,15.0,2.0,30.0,2.0,0,0
2069,35.0,1.0,15.0,1.0,4760.0,15.0,0.0,40.0,2.0,1,0
2070,35.0,1.0,18.0,1.0,8550.0,15.0,1.0,40.0,1.0,0,0
2071,29.0,5.0,21.0,1.0,9810.0,327.0,0.0,40.0,1.0,1,0
2072,56.0,7.0,21.0,1.0,4810.0,233.0,0.0,50.0,2.0,1,0
2073,66.0,7.0,20.0,1.0,10.0,233.0,1.0,50.0,1.0,1,0
2074,31.0,1.0,19.0,5.0,220.0,15.0,2.0,40.0,1.0,1,0
2075,35.0,1.0,22.0,1.0,4020.0,233.0,0.0,40.0,1.0,0,0
2076,36.0,1.0,21.0,1.0,5810.0,233.0,1.0,40.0,2.0,0,0
2077,57.0,1.0,16.0,1.0,6050.0,233.0,0.0,40.0,2.0,0,0
2078,56.0,5.0,13.0,1.0,9620.0,233.0,1.0,40.0,1.0,0,0
2079,27.0,4.0,22.0,5.0,3245.0,233.0,2.0,40.0,1.0,0,0
2080,24.0,1.0,19.0,5.0,7200.0,233.0,2.0,20.0,1.0,0,0
2081,64.0,1.0,18.0,3.0,430.0,36.0,0.0,40.0,2.0,1,0
2082,42.0,1.0,16.0,5.0,4700.0,215.0,2.0,30.0,2.0,0,0
2083,42.0,1.0,16.0,1.0,5620.0,15.0,9.0,20.0,1.0,0,0
2084,61.0,5.0,16.0,5.0,4230.0,247.0,0.0,40.0,2.0,0,0
2085,64.0,7.0,19.0,1.0,2630.0,301.0,0.0,10.0,2.0,0,1
2086,67.0,7.0,21.0,1.0,220.0,301.0,1.0,20.0,1.0,0,1
2087,42.0,1.0,16.0,5.0,520.0,17.0,0.0,65.0,1.0,1,1
2088,56.0,6.0,19.0,3.0,4250.0,51.0,0.0,20.0,2.0,0,1
2089,41.0,6.0,16.0,1.0,8750.0,41.0,0.0,20.0,2.0,0,1
2090,38.0,6.0,16.0,1.0,4250.0,120.0,1.0,40.0,1.0,1,1
2091,59.0,3.0,17.0,1.0,2540.0,41.0,6.0,30.0,2.0,0,1
2092,44.0,7.0,19.0,3.0,9610.0,15.0,2.0,5.0,1.0,0,0
2093,51.0,1.0,16.0,3.0,9130.0,15.0,0.0,45.0,1.0,1,0
2094,43.0,4.0,22.0,1.0,2320.0,15.0,0.0,40.0,1.0,1,0
2095,43.0,4.0,22.0,1.0,2440.0,15.0,1.0,40.0,2.0,0,0
2096,41.0,5.0,21.0,1.0,9810.0,26.0,1.0,60.0,1.0,1,1
2097,70.0,6.0,21.0,3.0,4710.0,36.0,0.0,75.0,1.0,0,1
2098,65.0,1.0,16.0,3.0,5120.0,15.0,13.0,50.0,2.0,1,0
2099,55.0,6.0,19.0,3.0,4710.0,36.0,0.0,60.0,2.0,0,1
2100,21.0,1.0,15.0,5.0,5120.0,15.0,2.0,20.0,2.0,0,1
2101,46.0,1.0,16.0,5.0,6355.0,36.0,13.0,40.0,1.0,0,1
2102,31.0,1.0,16.0,3.0,430.0,48.0,0.0,40.0,2.0,0,1
2103,30.0,1.0,20.0,5.0,6005.0,554.0,12.0,40.0,2.0,0,0
2104,28.0,1.0,19.0,5.0,8965.0,554.0,12.0,40.0,2.0,0,0
2105,65.0,7.0,21.0,3.0,4920.0,53.0,0.0,45.0,2.0,1,1
2106,42.0,1.0,20.0,1.0,4965.0,207.0,0.0,40.0,1.0,0,0
2107,36.0,5.0,21.0,1.0,9030.0,39.0,0.0,60.0,1.0,1,1
2108,38.0,1.0,21.0,1.0,2310.0,206.0,1.0,20.0,2.0,0,0
2109,33.0,5.0,20.0,1.0,9830.0,36.0,0.0,40.0,1.0,0,1
2110,34.0,5.0,21.0,1.0,3255.0,28.0,1.0,40.0,2.0,1,1
2111,57.0,1.0,19.0,1.0,220.0,215.0,0.0,60.0,1.0,1,0
2112,63.0,4.0,18.0,1.0,5140.0,15.0,1.0,40.0,2.0,0,0
2113,24.0,1.0,18.0,5.0,5700.0,15.0,2.0,20.0,1.0,0,0
2114,64.0,1.0,21.0,3.0,1530.0,36.0,0.0,48.0,1.0,1,1
2115,44.0,1.0,19.0,1.0,4710.0,15.0,0.0,50.0,1.0,0,0
2116,45.0,1.0,18.0,1.0,5600.0,15.0,1.0,40.0,2.0,1,0
2117,36.0,4.0,22.0,1.0,2310.0,37.0,0.0,40.0,1.0,1,1
2118,37.0,1.0,21.0,1.0,110.0,48.0,1.0,50.0,1.0,1,0
2119,55.0,1.0,21.0,5.0,5240.0,15.0,0.0,40.0,2.0,1,0
2120,43.0,5.0,21.0,5.0,160.0,15.0,5.0,40.0,1.0,1,0
2121,38.0,1.0,19.0,1.0,120.0,15.0,0.0,40.0,2.0,0,0
2122,38.0,1.0,16.0,1.0,6765.0,15.0,1.0,40.0,1.0,0,0
2123,60.0,2.0,20.0,1.0,5700.0,110.0,0.0,45.0,2.0,1,1
2124,70.0,6.0,23.0,1.0,2100.0,9.0,1.0,50.0,1.0,1,1
2125,44.0,1.0,16.0,1.0,120.0,15.0,0.0,59.0,1.0,1,0
2126,29.0,6.0,16.0,5.0,5240.0,15.0,0.0,20.0,1.0,0,0
2127,51.0,5.0,19.0,5.0,1220.0,15.0,0.0,40.0,1.0,1,0
2128,17.0,1.0,14.0,5.0,4720.0,15.0,2.0,39.0,2.0,0,0
2129,52.0,1.0,18.0,1.0,6320.0,15.0,1.0,40.0,1.0,1,0
2130,49.0,4.0,23.0,1.0,2310.0,15.0,0.0,50.0,2.0,1,0
2131,59.0,3.0,16.0,1.0,4250.0,15.0,1.0,40.0,1.0,0,0
2132,63.0,1.0,21.0,1.0,1006.0,215.0,0.0,40.0,1.0,1,0
2133,42.0,1.0,21.0,1.0,2160.0,15.0,0.0,38.0,1.0,0,0
2134,39.0,1.0,17.0,1.0,4500.0,247.0,1.0,36.0,2.0,0,0
2135,48.0,1.0,21.0,1.0,600.0,15.0,0.0,40.0,1.0,1,0
2136,47.0,2.0,24.0,1.0,2550.0,15.0,1.0,40.0,2.0,1,0
2137,22.0,2.0,21.0,5.0,2825.0,15.0,2.0,20.0,2.0,0,0
2138,67.0,6.0,20.0,2.0,4920.0,1.0,0.0,25.0,2.0,1,1
2139,29.0,1.0,20.0,5.0,3645.0,15.0,0.0,40.0,2.0,0,0
2140,32.0,1.0,12.0,5.0,6230.0,15.0,13.0,40.0,1.0,1,0
2141,26.0,5.0,21.0,5.0,1107.0,233.0,0.0,40.0,2.0,0,0
2142,23.0,1.0,20.0,5.0,7200.0,233.0,5.0,30.0,1.0,0,0
2143,65.0,1.0,15.0,1.0,4230.0,233.0,10.0,40.0,2.0,0,0
2144,21.0,1.0,20.0,5.0,4010.0,6.0,12.0,30.0,2.0,0,0
2145,45.0,1.0,21.0,5.0,410.0,15.0,0.0,40.0,1.0,1,0
2146,35.0,4.0,21.0,1.0,2320.0,47.0,0.0,40.0,1.0,0,1
2147,34.0,2.0,22.0,1.0,726.0,33.0,1.0,20.0,2.0,0,1
2148,41.0,2.0,21.0,1.0,230.0,15.0,15.0,50.0,1.0,1,1
2149,27.0,4.0,21.0,5.0,2310.0,26.0,15.0,40.0,2.0,0,1
2150,58.0,1.0,19.0,5.0,4760.0,15.0,2.0,40.0,2.0,0,0
2151,50.0,1.0,21.0,1.0,430.0,15.0,0.0,40.0,2.0,1,0
2152,50.0,1.0,21.0,1.0,20.0,51.0,1.0,40.0,1.0,1,0
2153,24.0,1.0,21.0,5.0,4110.0,6.0,2.0,22.0,2.0,0,0
2154,19.0,1.0,19.0,5.0,4760.0,15.0,2.0,16.0,1.0,0,0
2155,38.0,1.0,21.0,5.0,220.0,6.0,0.0,60.0,2.0,1,0
2156,71.0,2.0,22.0,1.0,420.0,6.0,0.0,17.0,1.0,1,1
2157,69.0,4.0,22.0,1.0,2340.0,6.0,1.0,17.0,2.0,1,1
2158,55.0,1.0,24.0,1.0,6440.0,17.0,0.0,40.0,1.0,1,1
2159,60.0,6.0,19.0,5.0,2200.0,15.0,0.0,50.0,2.0,1,0
2160,57.0,2.0,21.0,5.0,5700.0,15.0,5.0,40.0,2.0,1,0
2161,34.0,1.0,19.0,5.0,6355.0,6.0,0.0,30.0,1.0,0,0
2162,35.0,1.0,20.0,5.0,5940.0,6.0,13.0,40.0,2.0,0,0
2163,35.0,5.0,20.0,1.0,360.0,39.0,0.0,60.0,1.0,0,0
2164,34.0,6.0,16.0,1.0,4760.0,39.0,1.0,18.0,2.0,0,0
2165,50.0,1.0,20.0,3.0,2145.0,15.0,0.0,40.0,2.0,0,0
2166,61.0,3.0,21.0,5.0,1740.0,15.0,0.0,40.0,1.0,1,0
2167,64.0,1.0,21.0,5.0,800.0,15.0,5.0,40.0,2.0,1,0
2168,62.0,1.0,18.0,5.0,4010.0,55.0,0.0,60.0,2.0,1,1
2169,21.0,1.0,21.0,5.0,4610.0,15.0,2.0,40.0,2.0,0,0
2170,58.0,1.0,16.0,5.0,5220.0,215.0,11.0,70.0,1.0,1,1
2171,58.0,7.0,19.0,1.0,4710.0,212.0,11.0,48.0,2.0,0,1
2172,52.0,5.0,16.0,5.0,2300.0,55.0,11.0,40.0,2.0,0,1
2173,62.0,1.0,19.0,1.0,4710.0,29.0,0.0,50.0,2.0,1,0
2174,62.0,1.0,19.0,1.0,10.0,15.0,1.0,43.0,1.0,1,0
2175,31.0,1.0,16.0,5.0,9350.0,15.0,2.0,28.0,1.0,0,0
2176,59.0,3.0,21.0,1.0,2010.0,6.0,0.0,40.0,1.0,1,0
2177,58.0,1.0,19.0,1.0,5240.0,233.0,1.0,20.0,2.0,0,0
2178,51.0,1.0,16.0,5.0,6230.0,53.0,0.0,25.0,2.0,0,1
2179,47.0,6.0,19.0,5.0,4250.0,15.0,15.0,10.0,1.0,0,0
2180,28.0,1.0,16.0,5.0,5620.0,15.0,0.0,25.0,2.0,0,0
2181,45.0,3.0,20.0,5.0,7210.0,15.0,0.0,40.0,1.0,1,0
2182,50.0,4.0,21.0,5.0,800.0,15.0,15.0,40.0,2.0,1,0
2183,69.0,1.0,21.0,1.0,7010.0,29.0,0.0,40.0,1.0,1,1
2184,67.0,1.0,23.0,1.0,1010.0,15.0,1.0,50.0,2.0,1,0
2185,30.0,6.0,21.0,5.0,2750.0,15.0,2.0,20.0,1.0,0,0
2186,30.0,4.0,22.0,5.0,2300.0,15.0,2.0,50.0,2.0,0,0
2187,25.0,2.0,19.0,5.0,5700.0,15.0,7.0,17.0,2.0,0,0
2188,45.0,1.0,20.0,1.0,7200.0,15.0,0.0,40.0,1.0,1,0
2189,34.0,1.0,21.0,1.0,3255.0,15.0,1.0,40.0,2.0,1,0
2190,45.0,5.0,22.0,1.0,350.0,15.0,0.0,40.0,2.0,1,0
2191,46.0,1.0,19.0,1.0,8630.0,15.0,1.0,40.0,1.0,1,0
2192,24.0,2.0,21.0,5.0,2310.0,6.0,0.0,40.0,2.0,0,0
2193,56.0,6.0,23.0,1.0,3010.0,15.0,0.0,38.0,1.0,1,0
2194,57.0,2.0,21.0,1.0,3150.0,15.0,1.0,40.0,2.0,1,0
2195,19.0,1.0,19.0,5.0,4760.0,15.0,2.0,20.0,1.0,0,0
2196,42.0,1.0,16.0,1.0,4920.0,6.0,0.0,40.0,2.0,0,0
2197,50.0,1.0,19.0,1.0,6240.0,6.0,1.0,40.0,1.0,0,1
2198,29.0,1.0,16.0,5.0,4000.0,6.0,2.0,45.0,1.0,1,0
2199,57.0,5.0,20.0,1.0,5000.0,34.0,0.0,40.0,1.0,1,1
2200,34.0,1.0,19.0,5.0,8640.0,6.0,0.0,40.0,1.0,1,1
2201,58.0,7.0,16.0,1.0,4220.0,15.0,1.0,15.0,2.0,0,0
2202,67.0,4.0,22.0,3.0,2310.0,205.0,0.0,40.0,2.0,1,1
2203,34.0,1.0,22.0,5.0,4610.0,15.0,2.0,40.0,2.0,1,1
2204,28.0,4.0,19.0,5.0,1050.0,15.0,2.0,20.0,1.0,0,1
2205,66.0,7.0,21.0,1.0,5860.0,15.0,0.0,30.0,1.0,1,0
2206,66.0,2.0,20.0,1.0,4610.0,15.0,1.0,24.0,2.0,0,0
2207,58.0,1.0,21.0,3.0,4540.0,15.0,0.0,50.0,1.0,0,0
2208,21.0,5.0,16.0,1.0,9130.0,24.0,0.0,60.0,1.0,0,1
2209,19.0,1.0,19.0,1.0,5240.0,24.0,1.0,40.0,2.0,0,1
2210,71.0,1.0,18.0,1.0,3930.0,15.0,0.0,40.0,1.0,1,0
2211,57.0,4.0,16.0,1.0,2010.0,15.0,0.0,40.0,2.0,1,0
2212,61.0,7.0,16.0,1.0,800.0,6.0,1.0,10.0,1.0,0,1
2213,51.0,1.0,16.0,5.0,4250.0,15.0,0.0,19.0,1.0,0,0
2214,49.0,1.0,20.0,5.0,800.0,15.0,5.0,55.0,1.0,1,0
2215,22.0,4.0,19.0,5.0,4600.0,15.0,2.0,20.0,1.0,0,0
2216,60.0,1.0,20.0,3.0,8300.0,15.0,12.0,40.0,2.0,0,0
2217,49.0,1.0,21.0,1.0,3930.0,110.0,0.0,40.0,1.0,1,0
2218,47.0,1.0,16.0,1.0,4520.0,233.0,1.0,30.0,2.0,0,0
2219,34.0,1.0,15.0,5.0,5240.0,15.0,0.0,40.0,2.0,0,1
2220,42.0,5.0,19.0,1.0,4600.0,15.0,0.0,40.0,2.0,0,0
2221,42.0,1.0,19.0,1.0,1107.0,15.0,1.0,50.0,1.0,0,0
2222,35.0,1.0,20.0,3.0,2010.0,15.0,0.0,40.0,2.0,1,0
2223,46.0,1.0,16.0,1.0,8610.0,15.0,0.0,40.0,1.0,1,0
2224,46.0,4.0,16.0,1.0,2540.0,15.0,1.0,20.0,2.0,0,0
2225,61.0,4.0,20.0,1.0,3255.0,36.0,0.0,40.0,2.0,0,0
2226,27.0,6.0,21.0,5.0,1965.0,15.0,2.0,14.0,2.0,0,0
2227,28.0,5.0,16.0,1.0,9620.0,15.0,9.0,40.0,1.0,0,0
2228,69.0,1.0,19.0,3.0,5400.0,209.0,0.0,20.0,2.0,1,0
2229,51.0,1.0,16.0,5.0,7340.0,15.0,2.0,40.0,1.0,0,0
2230,69.0,6.0,21.0,1.0,800.0,6.0,0.0,40.0,2.0,0,1
2231,55.0,6.0,21.0,1.0,1540.0,15.0,0.0,36.0,1.0,0,0
2232,55.0,4.0,21.0,1.0,230.0,15.0,1.0,35.0,2.0,1,0
2233,58.0,1.0,21.0,1.0,2340.0,15.0,0.0,40.0,2.0,1,0
2234,55.0,1.0,21.0,1.0,120.0,15.0,1.0,40.0,1.0,1,0
2235,24.0,3.0,19.0,5.0,2200.0,15.0,0.0,9.0,1.0,0,0
2236,22.0,1.0,19.0,5.0,310.0,15.0,12.0,20.0,1.0,0,0
2237,23.0,2.0,21.0,5.0,5160.0,15.0,13.0,32.0,2.0,0,0
2238,45.0,4.0,21.0,5.0,430.0,15.0,0.0,40.0,2.0,1,0
2239,31.0,1.0,16.0,5.0,5000.0,15.0,0.0,40.0,2.0,0,0
2240,45.0,4.0,22.0,3.0,230.0,301.0,0.0,40.0,2.0,1,1
2241,56.0,2.0,24.0,3.0,1820.0,15.0,13.0,60.0,1.0,1,0
2242,38.0,1.0,20.0,4.0,5940.0,15.0,0.0,40.0,2.0,1,1
2243,53.0,1.0,13.0,4.0,4610.0,233.0,0.0,40.0,2.0,0,0
2244,31.0,1.0,19.0,5.0,4220.0,15.0,2.0,40.0,1.0,0,0
2245,19.0,1.0,19.0,5.0,4110.0,15.0,2.0,15.0,2.0,0,0
2246,26.0,1.0,16.0,5.0,5240.0,15.0,12.0,20.0,2.0,0,0
2247,68.0,1.0,20.0,3.0,4040.0,39.0,0.0,16.0,1.0,0,1
2248,67.0,6.0,21.0,3.0,3630.0,15.0,13.0,20.0,2.0,0,0
2249,39.0,1.0,16.0,5.0,4220.0,6.0,2.0,40.0,1.0,0,0
2250,48.0,3.0,21.0,5.0,3710.0,233.0,10.0,50.0,1.0,1,0
2251,52.0,3.0,16.0,5.0,9620.0,15.0,0.0,40.0,2.0,0,0
2252,33.0,1.0,16.0,5.0,3930.0,15.0,10.0,40.0,2.0,0,0
2253,46.0,1.0,16.0,5.0,5520.0,15.0,13.0,40.0,2.0,0,0
2254,33.0,1.0,16.0,5.0,3930.0,60.0,15.0,40.0,2.0,0,0
2255,55.0,1.0,21.0,1.0,4710.0,233.0,0.0,40.0,1.0,1,0
2256,56.0,1.0,21.0,1.0,4710.0,233.0,1.0,40.0,2.0,1,0
2257,26.0,1.0,21.0,1.0,430.0,15.0,2.0,40.0,2.0,0,0
2258,23.0,1.0,21.0,5.0,5120.0,15.0,2.0,40.0,2.0,0,0
2259,26.0,1.0,20.0,1.0,9130.0,15.0,9.0,40.0,1.0,0,0
2260,38.0,1.0,21.0,1.0,2630.0,18.0,0.0,40.0,1.0,0,1
2261,35.0,1.0,16.0,1.0,4760.0,215.0,1.0,40.0,2.0,0,0
2262,21.0,1.0,19.0,5.0,1006.0,15.0,0.0,40.0,1.0,0,0
2263,58.0,1.0,16.0,3.0,4220.0,233.0,0.0,40.0,1.0,0,0
2264,25.0,1.0,17.0,5.0,4760.0,233.0,2.0,40.0,1.0,0,0
2265,24.0,1.0,17.0,5.0,5400.0,233.0,2.0,40.0,2.0,0,0
2266,22.0,1.0,16.0,5.0,8300.0,233.0,2.0,40.0,1.0,0,0
2267,43.0,1.0,19.0,3.0,4700.0,15.0,0.0,40.0,1.0,1,0
2268,34.0,1.0,21.0,5.0,2340.0,66.0,13.0,20.0,2.0,0,0
2269,38.0,1.0,22.0,3.0,220.0,104.0,0.0,40.0,2.0,1,1
2270,41.0,1.0,19.0,5.0,4020.0,36.0,0.0,10.0,1.0,0,1
2271,51.0,2.0,19.0,3.0,5860.0,15.0,2.0,40.0,2.0,0,0
2272,46.0,1.0,19.0,5.0,650.0,15.0,0.0,40.0,1.0,0,0
2273,62.0,1.0,19.0,5.0,4840.0,15.0,13.0,40.0,1.0,0,0
2274,60.0,1.0,19.0,1.0,3930.0,15.0,0.0,20.0,2.0,0,0
2275,63.0,1.0,19.0,1.0,3930.0,15.0,1.0,24.0,1.0,0,0
